Title,Date,URL,Status,Playlists
"Making an Amazon Echo Compatible Linux System - Michael E Anderson, The PTR Group, Inc.",2017-02-28,https://www.youtube.com/watch?v=v7cnNauG9VY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Zephyr Project on Beetle - Vincenzo Frascino, ARM LTD",2017-02-28,https://www.youtube.com/watch?v=DP9YAgDMRxw,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"SDK in the Browser for Zephyr Project - Sakari Poussa, Intel",2017-02-28,https://www.youtube.com/watch?v=FTLjNYKkiSM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"The Zephyr Project: Reflection on the First Year and Plans for the Next Year - Anas Nashif, Intel",2017-02-28,https://www.youtube.com/watch?v=XMEA5S5V8_0,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"War Story: Using Zephyr Project to Develop a Wearable Device - Fabien Parent, BayLibre",2017-02-28,https://www.youtube.com/watch?v=XUJK2htXxKw,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Device Tree in Zephyr Project - Andy Gross, Linaro",2017-02-28,https://www.youtube.com/watch?v=eOZ0_pNU5vg,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Building Mixed Criticality Linux Systems with the Jailhouse Hypervisor - Ralf Ramsauer,2017-02-28,https://www.youtube.com/watch?v=pvs0fv-gnvw,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Exporting Virtual Memory as dmabuf - Nikhil Devshatwar, Texas Instruments",2017-02-28,https://www.youtube.com/watch?v=LFU39w7lY08,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
From Zero to First Test in Your Own LAVA Laboratory in less than 45 minutes) - Paweł Wieczorek,2017-02-28,https://www.youtube.com/watch?v=g4Hw5I2sk3A,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Beagle BoF - Drew Fustini, BeagleBoard.org Foundation",2017-02-28,https://www.youtube.com/watch?v=CWCNKquoVow,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Linux Cryptographic Acceleration on an i.MX6 - Sean Hudson, Mentor Graphics, Inc",2017-02-28,https://www.youtube.com/watch?v=mNwwAcK_HJM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Embedded Linux Size Reduction Techniques - Michael Opdenacker, Free Electrons",2017-02-28,https://www.youtube.com/watch?v=ynNLlzOElOU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Using Devtool to Streamline Your Yocto Project Workflow - Tim Orling, Intel",2017-02-28,https://www.youtube.com/watch?v=CiD7rB35CRE,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"State of the U-Boot - Thomas Rini, Konsulko Group",2017-02-28,https://www.youtube.com/watch?v=dKBUSMa6oZI,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Attribute Based Access Control Framework for IoT - Jayson DeLancey, GE Digital",2017-02-28,https://www.youtube.com/watch?v=r52Dp3Pevww,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Can You Create a Secure IoT Platform Using a Common Linux Distro? - Peter Robinson, Red Hat",2017-02-28,https://www.youtube.com/watch?v=--bZyHlVi34,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Building Modular IoT Gateways with Open Source Technology - Bill Berry, Microsoft",2017-02-28,https://www.youtube.com/watch?v=7WH7oRhlbDI,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Accelerating Prototype to Commercial Device with Snapdragon and Ubuntu Core - Oksana Wilcox,2017-02-28,https://www.youtube.com/watch?v=KRZvtYPRSkY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Making Tweet Monkey - Jeremy Foster, Microsoft",2017-02-28,https://www.youtube.com/watch?v=LA-a_SklUjo,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"IoT Lockdown - Battling Bot Net Builders - Adam Englander, iovation",2017-02-28,https://www.youtube.com/watch?v=fMsb5nEUPd8,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Moving from IoT to IIoT with Maker Boards, Linux, and Open-source Software Tools - Matt Newton",2017-02-28,https://www.youtube.com/watch?v=1EromvtqS68,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Scripting Languages in IoT: Challenges and Approaches - Paul Sokolovsky, Linaro",2017-02-28,https://www.youtube.com/watch?v=CZvziojRF8c,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
NimBLE - A High-Performance and Highly Configurable Bluetooth Low Energy 4.2 Stack,2017-02-28,https://www.youtube.com/watch?v=TiIxC1QbZ3k,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Bluetooth 5 is here - Marcel Holtmann, Open Source Technology Center, Intel",2017-02-28,https://www.youtube.com/watch?v=ri1DCg8LOVg,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Optimizing C for Microcontrollers - Best Practices - Khem Raj, Comcast RDK",2017-02-28,https://www.youtube.com/watch?v=GYAhbYnObLI,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Prototyping New Ideas with the ESP32 and Azure - Ivan R Judson & Pamela Cortez, Microsoft",2017-02-28,https://www.youtube.com/watch?v=W0OA7jaoBA0,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Keynote: Welcome and Opening Remarks - Tim Bird, Embedded Linux Conference Program Chair",2017-02-28,https://www.youtube.com/watch?v=hgld8Fj3Qwk,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Drinking From The CVE Firehose: Or How To Ensure Your Open Source Product Survives,2017-02-28,https://www.youtube.com/watch?v=WOBU4ibPxVA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Keynote: Dirk Hohndel, VP, VMware, in Conversation with Linux Creator Linus Torvalds",2017-02-28,https://www.youtube.com/watch?v=XB550IYYG-w,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Debugging Usually Slightly Broken (USB) Devices and Drivers - Krzysztof Opasiak, Samsung",2017-02-28,https://www.youtube.com/watch?v=6UHqtbiJX94,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Tutorial: Building the Simplest Possible Linux System - Rob Landley, se-instruments.com",2017-02-28,https://www.youtube.com/watch?v=Sk9TatW9ino,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Industrial I/O and You: Nonsense Hacks! - Matt Ranostay, Konsulko Group",2017-02-28,https://www.youtube.com/watch?v=lBU77crSvcI,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Using Linux as Long Term Working with the Community - Tsugikazu Shibata, NEC",2017-02-28,https://www.youtube.com/watch?v=rWnDD3kZrrI,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Enabling New Hardware in U-Boot - Jon Mason, Broadcom Ltd.",2017-02-28,https://www.youtube.com/watch?v=zWjt6ZYxAfQ,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Securing Embedded Linux Systems with TPM 2.0 - Philip Tricca, Intel",2017-02-28,https://www.youtube.com/watch?v=0qu9R7Tlw9o,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"What Small Teams Should Know when Building Embedded Linux Systems - Gregory Fong, Virgin Galactic",2017-02-28,https://www.youtube.com/watch?v=W-E-DxWA4gc,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"SCHED_DEADLINE: It's Alive! - Juri Lelli, ARM Ltd.",2017-02-28,https://www.youtube.com/watch?v=wzrcWNIneWY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Forward Porting Google Nexus 5X / 6P - Lessons from the Trenches and What's Next - Jeremy McNicoll,2017-02-28,https://www.youtube.com/watch?v=77tuFtM4gjA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"First Experiences with the Embedded Debian Build System Isar - Jan Kiszka, Siemens AG",2017-02-28,https://www.youtube.com/watch?v=OehKeHlUx-g,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Educational Robotics Critical for the Future of Linux - Jason Kridner, Texas Instruments",2017-02-28,https://www.youtube.com/watch?v=DNu33mV13LI,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Google Summer of Code and BeagleBoard.org - Drew Fustini, BeagleBoard.org Foundation",2017-02-28,https://www.youtube.com/watch?v=Dk0KhYNS1CU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Groking the Linux SPI Subsystem - Matt Porter, Konsulko",2017-02-28,https://www.youtube.com/watch?v=MV8Sy6jGUIE,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
From Growing Trend to Gold Standard: Tooling Linux for the Future of Embedded Systems,2017-02-28,https://www.youtube.com/watch?v=qXbItoOkvEY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"IoTivity-Constrained: IoT for Tiny Devices - Kishen Maloor, Intel Corporation",2017-02-28,https://www.youtube.com/watch?v=LBbRqf3bI8w,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"RIOT: The Friendly Operating System for the IoT (If Linux Won't Work, Try RIOT) - Thomas Eichinger",2017-02-28,https://www.youtube.com/watch?v=TOdPmiU-cXA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"How Developers Can Prepare for IoT Standards - Jeff Maynard, Cloud Technology Partners",2017-02-28,https://www.youtube.com/watch?v=fDDlncSQnLg,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"What Can Vulkan do for You? - Jason Ekstrand, Intel",2017-02-28,https://www.youtube.com/watch?v=l3Hyd2sWSvA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Firmware Management for MCUs: The Quark Bootloader Approach - Daniele Alessandrelli, Intel",2017-02-28,https://www.youtube.com/watch?v=9iPWg9nkRzc,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Code Review Training for Kernel Patch Reviewers - Mark Gross, Intel/OTC",2017-02-28,https://www.youtube.com/watch?v=HmZnhe1zvzU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Cross Platform Enablement for the Yocto Project with Containers - Randy Witt, Intel",2017-02-28,https://www.youtube.com/watch?v=JXHLAWveh7Y,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Using the Yocto Autobuilder for Build and Release Management - Jate Sujjavanich, Syntech Systems",2017-02-28,https://www.youtube.com/watch?v=noU-A0iqIZY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Road Towards Industrial IoT - Caio Oliveira, Intel",2017-02-28,https://www.youtube.com/watch?v=ZjSKmAXJk9c,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Journey to an Intelligent Industrial IOT Network - Giuseppe (Pino) de Candia, Midokura",2017-02-28,https://www.youtube.com/watch?v=bCa61DERVzM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Yocto Project Extensible SDK: Simplifying the Workflow for Application Developers - Henry Bruce,2017-02-28,https://www.youtube.com/watch?v=d3xanDJuXRA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Creating Bluetooth-based IoT Solutions with Zephyr Project - Johan Hedberg, Intel",2017-02-28,https://www.youtube.com/watch?v=8hOf_ppbJaM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Securing the Connected Car - Eystein Stenberg, Mender.io",2017-02-28,https://www.youtube.com/watch?v=BoxaquHtnIo,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Graphs + Sensors = The Internet of Connected Things - William Lyon, Neo4j",2017-02-28,https://www.youtube.com/watch?v=ciUA_PZCymY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Build and Package Management: Apache Mynewt Newt Tool Comparison - James Pace, Runtime",2017-02-28,https://www.youtube.com/watch?v=exfRbjMZbYk,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
SLTS Kernel and Base-Layer Development in the Civil Infrastructure Platform - Yoshitake Kobayashi,2017-02-28,https://www.youtube.com/watch?v=1-NSX_PtjIA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Adding Inter-event Capabilities to Linux Kernel Trace Events - Tom Zanussi, Intel",2017-02-28,https://www.youtube.com/watch?v=cL7Cy8nAH98,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Contributing to Automotive Grade Linux and GENIVI Development Platform - Leon Anavi, Konsulko Group",2017-02-28,https://www.youtube.com/watch?v=oZUgDhrxWKA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"The Reproducible Build Zoo - Vagrant Cascadian, Aikidev, LLC",2017-02-28,https://www.youtube.com/watch?v=vEqph5qWv0A,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"A Journey through Upstream Atomic KMS to Achieve DP Compliance - Manasi Navare, Intel",2017-02-28,https://www.youtube.com/watch?v=-o-r2KRirYs,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Keynote: Making IoT Experimentation Easy - Sarah Cooper, GM of IoT Solutions, Amazon Web Services",2017-02-28,https://www.youtube.com/watch?v=1J66PZYABgs,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Power Management Integrated Circuits: Keep the Power in Your Hands - Quentin Schulz, Free Electrons",2017-02-28,https://www.youtube.com/watch?v=GsDWgm0YiaU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Timekeeping in the Linux Kernel - Stephen Boyd, Qualcomm Innovation Center",2017-02-28,https://www.youtube.com/watch?v=Puv4mW55bF8,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Apache Mynewt Bootloader for Reliable and Secure Firmware Upgrades - Sterling Hughes & Chris Collins,2017-02-28,https://www.youtube.com/watch?v=2p2i_hMDmgk,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Are Device Response Times a Neglected Risk of IoT? - Balwinder Kaur, AppDynamics",2017-02-28,https://www.youtube.com/watch?v=I6C4yhfvsBs,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Surviving in the Wilderness: Integrity Protection and System Update - Patrick Ohly, Intel GmbH",2017-02-28,https://www.youtube.com/watch?v=N8V0W0p3YBU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Using a Lidar for Robot Navigation in a Room - Michael E Anderson, The PTR Group, Inc.",2017-02-28,https://www.youtube.com/watch?v=OJNNm6iMOKk,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
SecurityPI: IronClad your Raspberry PI - Rabimba Karanjai,2017-02-28,https://www.youtube.com/watch?v=nls9t66ecq8,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Mesa 3D in an Embedded Context - Mark Janes, Intel",2017-02-28,https://www.youtube.com/watch?v=oniC93r2o9I,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
SPDX Generation via Yocto and the New LID code License Scanner - Mark Charlebois & Rashmi Chitrakar,2017-02-28,https://www.youtube.com/watch?v=L4oQYDLNb9Q,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Dynamic Tracing Tools on ARM/AArch64 Platform; Updates and Challenges - Hiroyuki Ishii,2017-02-28,https://www.youtube.com/watch?v=cPVz6I-UJBE,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Improving the Bootup Speed of AOSP - Bernhard Rosenkränzer, Linaro",2017-02-28,https://www.youtube.com/watch?v=GJDNp-nf-gs,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Real-Time Linux on Embedded Multicore Processors - Andreas Ehmanns, Technical Advisor",2017-02-28,https://www.youtube.com/watch?v=Q8vCi3ns0bs,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"OpenWrt/LEDE: When Two become One - Florian Fainelli, Broadcom Ltd",2017-02-28,https://www.youtube.com/watch?v=xV2PxVoHFDQ,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"How IoT Will Destroy Us All - Bryan Lunduke, Network World / SUSE",2017-02-28,https://www.youtube.com/watch?v=3HxPzutkNYw,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Tales from the Crypt: A Cryptography Primer - Adam Englander, iovation",2017-02-28,https://www.youtube.com/watch?v=pDBZXEylWjU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Open Software Updates for IoT - Phil Wise, ATS Advanced Telematic Systems GmbH",2017-02-28,https://www.youtube.com/watch?v=slq0Hhu5Bx4,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Developing a New WiFi Daemon for Linux - Marcel Holtmann, Open Source Technology Center, Intel",2017-02-28,https://www.youtube.com/watch?v=yUxpm8ucQB8,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Over-the-air (OTA) Software Updates without Downtime or Service Disruption - Ingve Vormestrand,2017-02-28,https://www.youtube.com/watch?v=S_0D5Yh9czo,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Enabling the Management of Constrained Devices Using the OIC Framework - Marko Kiiskila & James Pace,2017-02-28,https://www.youtube.com/watch?v=ecKmSwdUIoo,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Secure IoT Command, Control, and Exfil with Apache MiNiFi - Andy LoPresto, Hortonworks",2017-02-28,https://www.youtube.com/watch?v=s9eIHD96OhM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"2017 is the Year of the Linux Video Codec Drivers - Laurent Pinchart, Ideas on Board",2017-02-28,https://www.youtube.com/watch?v=Y5P8CE9RtFs,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"About The Need to Power Instrument The Linux Kernel - Patrick Titiano, BayLibre",2017-02-28,https://www.youtube.com/watch?v=aBl_9FgfT3o,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Using SWUpdate to Upgrade Your System - Gabriel Huau, Witekio",2017-02-28,https://www.youtube.com/watch?v=ePRTTfGJUI4,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Spanning the IoT Developer Chasm - Kris Borchers, JS Foundation",2017-02-28,https://www.youtube.com/watch?v=N-m1LjqxbRc,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Transforming New Product Development with Open Hardware - Stephano Cetola, Intel",2017-02-28,https://www.youtube.com/watch?v=2pjAtpXlA-Q,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Xen and the Art of Embedded Systems Virtualization - Stefano Stabellini, Aporeto",2017-02-28,https://www.youtube.com/watch?v=GYb-Qn3KAUM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Android Things: High Level Introduction - Anisha Dattatraya & Geeta Krishna, Intel Corporation",2017-02-28,https://www.youtube.com/watch?v=j6gXm6YUJvM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Marrying U-Boot, uEFI and grub2 - Alexander Graf, SUSE",2017-02-28,https://www.youtube.com/watch?v=qJAkJ3nmWgM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Comparing Messaging Techniques for the IoT - Michael E Anderson, The PTR Group, inc.",2017-02-28,https://www.youtube.com/watch?v=6DRFAOTGdjA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Making Open Source Hardware IoT with Raspberry Pi - Leon Anavi, Konsulko Group",2017-02-28,https://www.youtube.com/watch?v=ICQhibmES3U,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Deep Dive: Android Things Peripheral IO Manager - Sanrio Alvares, Intel",2017-02-28,https://www.youtube.com/watch?v=jVQVN-kpvUA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"How We Added Software Updates to AGL - Phil Wise, ATS Advanced Telematic Systems GmbH",2017-02-28,https://www.youtube.com/watch?v=lRuiYhyIzWg,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Android Things - Karim Yaghmour, Opersys Inc.",2017-02-28,https://www.youtube.com/watch?v=oea7CWdZrsQ,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Introduction to Azure IoT - Pierre Cauchois, Microsoft",2017-02-28,https://www.youtube.com/watch?v=4LtEr4BOhtE,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Building an Open Source Streaming Analytics Stack with Kafka and Druid - Fangjin Yang,",2017-02-28,https://www.youtube.com/watch?v=5nVEWee9fc4,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Building Multi-protocol IoT Nodes with Thread, BLE and ZigBee - Alin Lazar, NXP Semiconductors",2017-02-28,https://www.youtube.com/watch?v=HPN2aN3QvZE,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"The Connected Smart Home, from IoT to Cloud - Geoffroy Van Cutsem & Michael J. Kadera, Intel",2017-02-28,https://www.youtube.com/watch?v=VifQOVCMkI0,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Implementing Network Protocols in Zephyr Project - Leandro Pereira, Intel",2017-02-28,https://www.youtube.com/watch?v=c4b6VGEWWdc,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Voice-controlled Home Automation from Scratch Using IBM Watson, Docker, IFTTT, and Serverless",2017-02-28,https://www.youtube.com/watch?v=xM1b8Au4pa4,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Enlightenment Foundation Libraries - Case Studies of Optimizing for Wearable Devices - Cedric Bail,2017-02-28,https://www.youtube.com/watch?v=21FfIsy585Q,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"ALSA Topology Framework - Vinod Koul, Intel",2017-02-28,https://www.youtube.com/watch?v=RoXnkRkqApY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"V4L2 & CEC Status Report - Hans Verkuil, Cisco Systems Norway",2017-02-28,https://www.youtube.com/watch?v=mzQJ6eb2Q8Y,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Embedded Linux - Then and Now at iRobot - Patrick Doyle, iRobot",2017-02-28,https://www.youtube.com/watch?v=t54T9uemiRU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Unifying Android and Mainline Kernel Graphics Stack - Gustavo Padovan, Collabora Ltd.",2017-02-28,https://www.youtube.com/watch?v=2l3699AkfuU,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Riding the Upstream Wave: Keeping Your Zephyr Apps Regression Free - Tyler Baker, Linaro",2017-02-28,https://www.youtube.com/watch?v=D_x8i1KOfhM,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Extracting Analytics from Complex OpenEmbedded Builds - David Reyna, Wind River Systems",2017-02-28,https://www.youtube.com/watch?v=Ek1hzfBuvek,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Rust: Removing the Sharp Edges from Systems Programming - Jonathan Creekmore, Star Lab",2017-02-28,https://www.youtube.com/watch?v=mrof3qy2MqA,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"BoF: Fuego Status and Roadmap - Tim Bird, Sony",2017-02-28,https://www.youtube.com/watch?v=DL1KJuVcbcY,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Appropriate Use of OSS - The Key Persons are Software Engineers - Satoru Ueda, Sony Corp.",2017-02-28,https://www.youtube.com/watch?v=eeMGP7b8eV0,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Securing the Connected Car with RVI - Tatiana Jamison, Jaguar Land Rover",2017-02-28,https://www.youtube.com/watch?v=vfknYM-STs4,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Developing Audio Products with Cortex-M3/NuttX/C++11 - Masayuki Ishikawa, Sony",2017-02-28,https://www.youtube.com/watch?v=T8fLjWyI5nI,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"Linux You Can Drive My Car - Walt Miner, Linux Foundation",2017-02-28,https://www.youtube.com/watch?v=Ub8bNo9yM_4,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
"GCC/Clang Optimizations for Embedded Linux - Khem Raj, Comcast RDK",2017-02-28,https://www.youtube.com/watch?v=jVYnT_onb70,Not started,Embedded Linux Conference + OpenIoT Summit NA 2017
Keynote: Linux and Open Source Software: Applying the Learnings of the Past to the Future,2017-02-28,https://www.youtube.com/watch?v=DzD3lAdUVF0,Not started,Open Source Leadership Summit 2017
"Keynote: Project, Process, Product(ion) - Dirk Hohndel, VP, Chief Open Source Officer, VMware",2017-02-28,https://www.youtube.com/watch?v=1XuH4kytcmE,Not started,Open Source Leadership Summit 2017
"Keynote: The Makers of Marvels - Abby Kearns, Executive Director, Cloud Foundry Foundation",2017-02-22,https://www.youtube.com/watch?v=2NvL1tionoY,Not started,Open Source Leadership Summit 2017
"Keynote: Disrupted: My Misadventure in the Start-Up Bubble - Dan Lyons, Fortune Columnist & Author",2017-02-22,https://www.youtube.com/watch?v=IRphJ7_FJO0,Not started,Open Source Leadership Summit 2017
"Keynote: Creative Approaches To Diversity - Katharina Borchert, Chief Innovation Officer, Mozilla",2017-02-22,https://www.youtube.com/watch?v=Szm8x5nbezw,Not started,Open Source Leadership Summit 2017
"Keynote: Collaborative Project Updates: ODP, CNCF, OpenSwitch & CII",2017-02-22,https://www.youtube.com/watch?v=gInOTzvpveY,Not started,Open Source Leadership Summit 2017
"Keynote: Collaborative Project Updates: Hyperledger, ONF, OCI, Node.js, OPNFV, & JS Foundation",2017-02-17,https://www.youtube.com/watch?v=-MMIp1QNBCM,Not started,Open Source Leadership Summit 2017
"Keynote: Building and Motivating Engineering Teams - Camille Fournier, Senior Thinker and Raconteur",2017-02-17,https://www.youtube.com/watch?v=7R-Y2DwWOr0,Not started,Open Source Leadership Summit 2017
"Keynote: Crossing the River by Feeling the Stones - Simon Wardley, Researcher, Leading Edge Forum",2017-02-17,https://www.youtube.com/watch?v=zUfw-2XAIBI,Not started,Open Source Leadership Summit 2017
"Keynote: How Kubernetes Works: Community, Velocity and Contribution - Brian Grant & Aparna Sinha",2017-02-17,https://www.youtube.com/watch?v=-htgc74Tj-A,Not started,Open Source Leadership Summit 2017
Keynote: A Conversation with Linus Torvalds,2017-02-17,https://www.youtube.com/watch?v=Efi9wa4Fwds,Not started,Open Source Leadership Summit 2017
"Keynote: Security and Privacy in a Hyper-connected World - Bruce Schneier, Security Expert",2017-02-15,https://www.youtube.com/watch?v=8tDU0zcptCY,Not started,Open Source Leadership Summit 2017
"Keynote: State of the Union - Jim Zemlin, Executive Director, The Linux Foundation",2017-02-15,https://www.youtube.com/watch?v=DNG0zfi8Xpg,Not started,Open Source Leadership Summit 2017
"Keynote: Collaborative Project Updates: AGL, SPDX, FOSSology & OpenChain",2017-02-15,https://www.youtube.com/watch?v=JGb3HTiKvZc,Not started,Open Source Leadership Summit 2017
Keynote: Open Source: The Impossibilities Are Endless - William Hurley (aka ‘whurley’),2017-02-15,https://www.youtube.com/watch?v=Llqr3YOi_wY,Not started,Open Source Leadership Summit 2017
"Keynote: State of Blockchain - Christopher Ferris, Distinguished Engineer",2017-02-15,https://www.youtube.com/watch?v=kz318Gl8C88,Not started,Open Source Leadership Summit 2017
4 Ways to Take the Intro to DevOps Course,2017-01-11,https://www.youtube.com/watch?v=GXTbq19iH5k,Not started,Webinars
"Running an Undersea, Robotic Laboratory on a Fixed Energy Budget - Brent Roman",2016-12-27,https://www.youtube.com/watch?v=RARhRumrvjE,Not started,Embedded Linux Conference + OpenIoT Summit Europe 2016
Why Sponsor a Linux Foundation Event,2016-12-09,https://www.youtube.com/watch?v=Rr-9cIH42fE,Not started,
Why Attend Linux Foundation Events,2016-12-09,https://www.youtube.com/watch?v=X_rLxfmLlYY,Not started,
"Towards Measured Boot Out of the Box by Matthew Garrett, CoreOS",2016-12-08,https://www.youtube.com/watch?v=EzSkU3Oecuw,Not started,Linux Security Summit 2016
"The State of Kernel Self Protection Project by Kees Cook, Google",2016-12-08,https://www.youtube.com/watch?v=aMkCKeZ8xZw,Not started,Linux Security Summit 2016
"Current State of Kernel Audit and Linux Namespaces, Looking Ahead to Containers",2016-12-08,https://www.youtube.com/watch?v=iYbZGoTNQ4A,Not started,Linux Security Summit 2016
